timestamp (utc),transfer_id,txid,asset_id,template,rarity,mint,count_common,count_rare,count_secret,count_unique
7/09/2021 7:34,18469637084,4f90045a2d81d9d8e3ef0d8fba1008d8e82b8a06ba8b21e2ab5f8ad81792dc7e,1099564097030,278950,rare,44,175,87,9,1
34:12.5,18469637677,3484d9b517ad1a0280998c0bd4fab307d3e5d8299449e13917cfe57397906c39,1099564096991,278950,rare,5,175,88,9,1
7/09/2021 7:34,18469641262,4f6dba1ece81d9eb17255aca4df0c85c63e03d806f2bc43ec1d4242cc54c2d53,1099564097275,278949,common,148,176,88,9,1
7/09/2021 7:34,18469642473,36b361d4929bd1e085f3aa5f97d2668275b4ebae5d53248d16ae7aae26c5a2c4,1099564097043,278950,rare,57,176,89,9,1
7/09/2021 7:34,18469643550,04f9b106b347767dc1809776288dbdbad4d7d29831c927cf64a1c84ab6b65de0,1099564097081,278950,rare,95,176,90,9,1
7/09/2021 7:34,18469644624,10b68d0505eae96d4c59eae089704a4555a5236cc6d5d2f29c6ca830836d0e88,1099564098003,278949,common,832,177,90,9,1
7/09/2021 7:34,18469644826,7c03a0e51f58fe02f9226707648b5a43e18d7cbfed219ef3c26eb78c837c3fc0,1099564097039,278950,rare,53,177,91,9,1
34:18.5,18469646614,95a41fd3c997269c8853f71a4d70e09e39b805f76d8122e22584f87f638c162c,1099564097391,278949,common,264,178,91,9,1
7/09/2021 7:34,18469647297,c3e2a02f53c659ce7f6691a04a506c4a23262554f9dbd6a009053f4fd410da9f,1099564096992,278950,rare,6,178,92,9,1
34:19.5,18469647747,6e566071f8e7b82c804519c83cd9ce28ecb57a07ab6fd837c313d047df64f511,1099564098075,278949,common,902,179,92,9,1
34:20.5,18469648614,c732d5fefa6f475e9c1bfd7c8b760d490c221dfbe5e59819140b62023af7bf92,1099564096974,278952,secret rare,1,179,92,10,1
7/09/2021 7:34,18469653803,ac8d779e626811f98cc0fc38dd63b2bc18fd58c1fbc7b829e335ffcd748929de,1099564097972,278949,common,801,180,92,10,1
34:25.5,18469654119,dd876a665e7a03f769d356a69007189e971cb1a5afb3dec52dedcf511fe7f2ac,1099564097551,278949,common,420,181,92,10,1
34:25.5,18469654198,68a28db20d28fb3194c99e436814da02905c768d3adba311d5f2088591485911,1099564097148,278949,common,24,182,92,10,1
34:27.5,18469657277,080103968a29495c2ad71e5d93c414abd92552be7ca61e3ff7b9503b1fb78e54,1099564097068,278950,rare,82,182,93,10,1
7/09/2021 7:34,18469660721,8fc32d88e1f55c52cd53c0103e6596bd21236709dd6abbd8f2daf24255addc50,1099564097032,278950,rare,46,182,94,10,1
7/09/2021 7:34,18469661642,a76c500e3b9b9f4111fd16972c04365af69967b8495e76052400cb7dd2c4d678,1099564097008,278950,rare,22,182,95,10,1
7/09/2021 7:34,18469666886,ab1ffae62428fd8e855e51f9c914554c2102e04b4054dc13d1f6edfd32c001f9,1099564097036,278950,rare,50,182,96,10,1
7/09/2021 7:34,18469670062,e895424a4bb1bbaaddf2531d1e0065baa0be25959fa73a0da808120dcfb34d29,1099564097371,278949,common,244,183,96,10,1
7/09/2021 7:34,18469672298,b454a2eb69276d337f8ee6fcbaded8121f3d1e25ad85d6f5b39857cd7345a070,1099564097027,278950,rare,41,183,97,10,1
7/09/2021 7:34,18469672433,df835d0345f3326f77ec8f4904562eaceaa596f2186c610b227cbbe935fbc60e,1099564097967,278949,common,796,184,97,10,1
34:40.5,18469681321,d91283a7883c179f09ced8a0feb7c5e02e2c23740296a1d699a239605b7df946,1099564097603,278949,common,472,185,97,10,1
7/09/2021 7:34,18469681798,72f8928da8ccf2b911d4829ef5e0bc136cb30f025a163622245cc297d9300e11,1099564097049,278950,rare,63,185,98,10,1
34:41.5,18469682911,e1ae9ca9e4ba1f9afc3e3eb82407bdb354695f53d1010125a8dbdcd646f03ea4,1099564097026,278950,rare,40,185,99,10,1
34:46.5,18469692431,376ed5423d7391c607777ba61372bea1be522132aa318a66b2880024f0b441c9,1099564097177,278949,common,53,186,99,10,1
7/09/2021 7:34,18469692957,84b197ba6c75fed31a7e01738457384d33209e16fff383e097b5842029be02d9,1099564097216,278949,common,92,187,99,10,1
34:47.5,18469693212,ee5f010193af68c689225f8d0348d7e86ab99c9da0d48322687a06644a453431,1099564097853,278949,common,685,188,99,10,1
7/09/2021 7:34,18469693533,3ee29603b6a9186c8d99fec4890ee1371815ab3828ad8cd4fab8c44befaf9deb,1099564097133,278949,common,9,189,99,10,1
34:48.5,18469694247,f5fa7e9e85d736f858d8649f6bebad585b20cdb6929639ff98d59438c4597165,1099564098170,278949,common,997,190,99,10,1
7/09/2021 7:34,18469699340,afc5ab08d4fd343e4fb2f43ef0e48305375c4d8e1f580724b76a00947faaa0be,1099564097804,278949,common,636,191,99,10,1
7/09/2021 7:34,18469699354,ed45f41f4a8d4a593a590043fe0be1bfd7aa1c6cc51f9fa0209e714f0ebc80d5,1099564097723,278949,common,555,192,99,10,1
7/09/2021 7:34,18469699489,0356905d4436dbddeb3274b81649ffddbff766d333ba8f329300bf9e97ccbb1c,1099564097822,278949,common,654,193,99,10,1
34:54.5,18469701152,684517de365e9ef0bf34fcd7e435a92abcd2e69f63d476d385e4acc02e240898,1099564097573,278949,common,442,194,99,10,1
7/09/2021 7:34,18469706213,0dad0de1aecec308c0d96b5a2951e2d6a096b05ba1ea2e46e51743f0b061532e,1099564098053,278949,common,882,195,99,10,1
35:00.5,18469708055,ace353ae3e073ffac585860ed7d5db5ae75a315b734f24647ebe67e56a4ff2dd,1099564097796,278949,common,628,196,99,10,1
35:01.5,18469709045,b35da1546dc7bd91a8cc3e062b12eb8711459e04f70983136fb19927cdc71ed5,1099564097132,278949,common,8,197,99,10,1
35:03.5,18469711920,854413492b1c9a220291e4d8cef0dab77720d8da4dd8ae8f297f056f4ee837fa,1099564097508,278949,common,379,198,99,10,1
35:05.5,18469714181,a9e20f27c97515d5377c94649493d4cfd030ac6afaf492be202ff59e4baafcdc,1099564097606,278949,common,475,199,99,10,1
35:05.5,18469714228,e166939463b57cc6a1e9926ec576d9d615adb83ab40b3a20da6b983c3d10ee8c,1099564097221,278949,common,97,200,99,10,1
7/09/2021 7:35,18469715194,9680b1d84d11c32893079fc19158eae24ccfdf41608c79fca21df9a41c60f69f,1099564097310,278949,common,183,201,99,10,1
35:09.5,18469720603,48c63a70e0880d8855b7edf166c26f57a0ed7395964883093fbd50d2602056c5,1099564097350,278949,common,223,202,99,10,1
7/09/2021 7:35,18469722999,ce60d39f11ec89e45aa58302019532904c1adf1dc07d270f0908e26832874e03,1099564097747,278949,common,579,203,99,10,1
7/09/2021 7:35,18469733448,446e18e42b4102ec4a6c777c653c5f85a9e2968bcad0202da8a37356d99ccc3c,1099564097670,278949,common,502,204,99,10,1
7/09/2021 7:35,18469735503,2ab9810d4e5b83a60c619634cdb6102bd101932d73a46e42536f382093d75a8e,1099564098109,278949,common,936,205,99,10,1
35:18.5,18469736038,06b073343ad3565b58526c284bc6babba8879c9a512f18281301c425c9ad3caf,1099564097442,278949,common,313,206,99,10,1
7/09/2021 7:35,18469737094,3e30e94887f142d9fadd609d761f529018337d76f58763d3d33f367a48d18ba3,1099564097546,278949,common,415,207,99,10,1
35:19.5,18469737621,a1a73f1895c8e15f417339bb4380f0623c574171c703e0629353576282486e04,1099564098051,278949,common,880,208,99,10,1
35:21.5,18469741668,1a5acbc24a8a1d1e6db3531c3ef572313864ce2ba08487305b0d04633ee87eb2,1099564097390,278949,common,263,209,99,10,1
35:21.5,18469742502,b2acb3558131e84dc258aa53ee36552fe6d5d93b6460a0dcf74e88b6308819d5,1099564097286,278949,common,159,210,99,10,1
7/09/2021 7:35,18469742936,2afffc9f65b1f67d97658dcfcd8049b50e3598c7441bdfc54e640c91eb714b25,1099564097157,278949,common,33,211,99,10,1
35:23.5,18469746192,0749e7cdc84c32eb30e9b5cd4442713de265e48ff81c64ec21a62e10e5691f1e,1099564097427,278949,common,300,212,99,10,1
35:25.5,18469750512,d791413fbd418371e43c462a18d315bd07d30c1d208855ea1c1618ef5bc7fa05,1099564097501,278949,common,372,213,99,10,1
35:28.5,18469755966,c2ac12d00544edbe276197d4bf6f8216982bd11738ba9d0a2f18de0f23a81743,1099564097562,278949,common,431,214,99,10,1
35:30.5,18469760490,44053231b2bb680c742af8dd5d2c7cdf100d0f2b8391554a853ba2e9de802cfe,1099564097468,278949,common,339,215,99,10,1
35:30.5,18469760741,615394c1d33febeca71bcb6d8ba3aa545016bf3d732cc61f0eed65f0ca60f1a2,1099564097924,278949,common,753,216,99,10,1
35:31.5,18469762489,17b2f6cb634aeb18361d6834200c253f3ff2695b80332bfa25bb5e53568dfbf6,1099564097246,278949,common,119,217,99,10,1
7/09/2021 7:35,18469763675,947a3257eaa8f6f8f7ec23d3df73c4ee5f3f72955eeb813e6808107fed1b3acc,1099564097496,278949,common,367,218,99,10,1
7/09/2021 7:35,18469767064,5b706b03f24de7042fecb51bf6e27aa5a58f2d84ca03f7b72650337721efb729,1099564097500,278949,common,371,219,99,10,1
35:36.5,18469768375,30005f2a23c970dc8bb97d6ab91850e81901d2765c7e8ea4b51afc64a861e377,1099564097797,278949,common,629,220,99,10,1
35:38.5,18469771258,3057221fc775a81367721ed2db05f3ce54e1fb3b9b8112da6f30dc9b1140b92d,1099564097582,278949,common,451,221,99,10,1
7/09/2021 7:35,18469771704,34e7c842f575a4a9531129623822b0b49f3bbf6efc3c6a7e2f947160af317494,1099564098165,278949,common,992,222,99,10,1
35:40.5,18469773487,8b9e915f45f09e41cf1f57d63c9ef1fc6957fcef4bc58c307e14ce690cbac139,1099564097993,278949,common,822,223,99,10,1
7/09/2021 7:35,18469774964,33801c9b17cbb6f855acab9fd4639b8812bca9202aa518e56c96d40fcfb1b6f0,1099564097739,278949,common,571,224,99,10,1
7/09/2021 7:35,18469776623,9209f476ba985d2ec91b5f962a50d4df726fcdedf08fc9f54569c92c5d132e64,1099564097251,278949,common,124,225,99,10,1
7/09/2021 7:35,18469776989,1dd11c2276e95d3c627c7c0ea834beff2ca03e391288e41b5b4a6d6b4a710cce,1099564097765,278949,common,597,226,99,10,1
35:43.5,18469777278,806e8545690565d499f1478ee9dc98a3af97ee3f480f66e179388fe743dabea7,1099564097494,278949,common,365,227,99,10,1
35:47.5,18469782301,fb29284de40ee5d29990827e84e03881a0bc76d52a0dbe1a6c1f2f2af5b63db1,1099564098031,278949,common,860,228,99,10,1
7/09/2021 7:35,18469782646,331b626021789ac2e90b4d9e2f4da03e449a4cfe73617b68c81bbdb5593484a0,1099564097402,278949,common,275,229,99,10,1
35:50.5,18469786232,0840b14716c733b2fe837ed98f1c0b66656ec320d1c3711098bd53645982651f,1099564097736,278949,common,568,230,99,10,1
7/09/2021 7:35,18469791446,dec682ae16bd84ee29a853fe4a95373847bfb05fc504ff61f0fb9fa72ad10c42,1099564097419,278949,common,292,231,99,10,1
35:56.5,18469796046,221e34d69ecfa0e057ee090433bf9ef17a8bfad41b81937d61be8cddd6184eed,1099564097577,278949,common,446,232,99,10,1
35:57.5,18469798397,76225e7fec84153d0571c2d2e121b8744336c29a0165f150828ce5e5dc41c34a,1099564097149,278949,common,25,233,99,10,1
35:59.5,18469801230,4e23cf398548baa1fd0880114e1462def9c6c04de26d99e07b9708186c37e4d4,1099564097808,278949,common,640,234,99,10,1
7/09/2021 7:36,18469801948,64c36b8026077ed0dcc28566e677fd1c18873ac19e13451d3eb7dbd82602bf15,1099564097273,278949,common,146,235,99,10,1
7/09/2021 7:36,18469802340,09440f0248276d1c058666be8b65e4128861152058174e3a02ec1d314abbaf38,1099564097187,278949,common,63,236,99,10,1
7/09/2021 7:36,18469803973,bb73c4c5463732f5a6db003e0c8ddbe6baf2c78a4afc810cf4bbf0efee652c5a,1099564097930,278949,common,759,237,99,10,1
7/09/2021 7:36,18469806029,f78cfe6be097495507ef4e7a7800ac9885343efd54dc850ff93fc5e377506a83,1099564098045,278949,common,874,238,99,10,1
7/09/2021 7:36,18469807450,c51b3a7e1dddaff60dfba86e5b946ef72742385ab0da6f5cef66612b21d3b2a7,1099564097778,278949,common,610,239,99,10,1
36:04.5,18469809997,0ef5ea2273b07285c7d2145a6615a63862bdc9c57b1b65daa28dd4b32d397dd6,1099564097585,278949,common,454,240,99,10,1
7/09/2021 7:36,18469811136,a4dc3ba6d8abcf4dbddfaa829d2c5a0786150ecd574dd33a20838bdfbaf1e8a5,1099564097921,278949,common,750,241,99,10,1
36:06.5,18469815203,dac1091844a9b0d18d1920614b2c03a34f9ea6bd10816df64e651e2f9ea41b2c,1099564097900,278949,common,729,242,99,10,1
7/09/2021 7:36,18469815422,e95639a4c8dd162bc0954fa13d8b1578dbfe0fa6f4a8301b48c0471b0ff6a44b,1099564097594,278949,common,463,243,99,10,1
36:09.5,18469821152,d90aff5b25a643674d83bc01d8c7f91da6e82fc629285b0423d2986e7ce686c5,1099564097749,278949,common,581,244,99,10,1
7/09/2021 7:36,18469826278,afe53c979a61d4caabf80dcaf777a33b4b495b4b282040132fc35072439b3b5a,1099564097414,278949,common,287,245,99,10,1
7/09/2021 7:36,18469827100,09adcfcf77aaf6778c984950a3aae4a1a60d79515194cae637d5e7839913e598,1099564097693,278949,common,525,246,99,10,1
36:12.5,18469828116,4d479e1618a256631e5e238babef16562718c5532014d38e296aba5f527bde78,1099564098080,278949,common,907,247,99,10,1
7/09/2021 7:36,18469830713,d6880376d46dadae3d57748b72a7ea9660700a0a30475fa332958cc5cc866173,1099564097418,278949,common,291,248,99,10,1
7/09/2021 7:36,18469833316,83ab2bc940bf421d97e1219e0e73c7a1e40bdc465a241829cbdb18b8b05c7f85,1099564097809,278949,common,641,249,99,10,1
7/09/2021 7:36,18469836934,807dd93962390a7007e740442fbd25b0f2375bf75783144e8bfa93c77adafe6f,1099564097965,278949,common,794,250,99,10,1
7/09/2021 7:36,18469837344,98c605f9e29865ac4167e71560201834ce1fb3c329a9377cbdc2f3a60c801144,1099564097681,278949,common,513,251,99,10,1
36:20.5,18469837688,be1421764ddde659308714cd3be0c0d56ee6120c653917980809bfc1e8f37c47,1099564098027,278949,common,856,252,99,10,1
36:21.5,18469838684,afeab38f12d1f21c1cf5dd85a0025be20fae0c5d9b57cdfe2f10ba932515e99f,1099564097493,278949,common,364,253,99,10,1
7/09/2021 7:36,18469839033,ab291e10f75f4668f1ef881b2c449361e3bf666c3a4046e2fd8d2d34ddbebccd,1099564097513,278949,common,384,254,99,10,1
36:24.5,18469842043,8d6d5c4741e46792a4db5416ce74c2f25b81c27010c347fa392da1c3765afa88,1099564098017,278949,common,846,255,99,10,1
7/09/2021 7:36,18469842830,6ac6620a2d25c2aeba2437f4186ee78981e4ae87273c447a93a1a8045a6be30d,1099564097886,278949,common,715,256,99,10,1
7/09/2021 7:36,18469846165,f027842aab792f4ed429e8a270fd5bd28728fecc43ea3315cc6b7378e1ce4abc,1099564097619,278949,common,488,257,99,10,1
7/09/2021 7:36,18469847440,c1ddc81a6fa5e99dde6f9b8d8d1ad1a9e86291a88ae223bc34b6256c4dfcf33d,1099564097368,278949,common,241,258,99,10,1
36:29.5,18469848095,e53197d2f9e8c38e74dcaf8a9e0bced501f856d5ff86957b697cbe482348602d,1099564097528,278949,common,399,259,99,10,1
36:31.5,18469850095,129e20af209e4a32bdc5f4bcfd1732ce1b7aa031f9992a1c4ee1656c89fa0354,1099564097622,278949,common,491,260,99,10,1
36:33.5,18469852894,f37aaf0882ac69269f7be3ade5db523f68c7bcc7c9198730d33eaf4543640890,1099564098134,278949,common,961,261,99,10,1
7/09/2021 7:36,18469854957,d900d476a0b3302e5c5c3171238fda678aae39b8aedf0af7d8fc4517f5598f51,1099564097923,278949,common,752,262,99,10,1
36:38.5,18469860265,8f5cb25f46c1181ee17688f4f7803821d25fde1c9dd3a8660811b6c896e95cf7,1099564097207,278949,common,83,263,99,10,1
36:39.5,18469861408,6c3d143d64926f8dd835dc325730108cb38031eac772b2dd3d87c85c5ba6928f,1099564097305,278949,common,178,264,99,10,1
36:39.5,18469861950,6877f5dbd573d8b6783b859b40ee056ce0a53dd072b8b30c064513c49df48159,1099564097521,278949,common,392,265,99,10,1
36:40.5,18469863348,43ab0341c1cd28da135cfff3591c949de24fc594810a8a32878587c553dc2c45,1099564098091,278949,common,918,266,99,10,1
36:43.5,18469868053,20958a699d28a7fdf7566dbec61d2c014e27833a9d4fbfa4227f312d20f4ea54,1099564097408,278949,common,281,267,99,10,1
36:45.5,18469871990,a97fad13c79f970b1bf3077816d847d279a0c6b15dcc1a19b2fe88740c5cad9e,1099564097767,278949,common,599,268,99,10,1
36:46.5,18469873237,585e334bf9e23277eb1deb7a0226273cdd3c968e0e575e1ae52262e4996e2b75,1099564097525,278949,common,396,269,99,10,1
36:48.5,18469876701,75a649aa3311a783dd2ec9caa970368b2a5ef4c12c371c149d4c4712d944df80,1099564097610,278949,common,479,270,99,10,1
36:50.5,18469881019,ae49c9fee3cdc490e984977be865d15e59ac34fd87fdeda57a1d91253145da79,1099564097498,278949,common,369,271,99,10,1
36:50.5,18469881281,c51a7baa3cc3d7c50eeee2ad7e442bbf55be032f408e2f5bcb4dd680ea9a0d97,1099564097232,278949,common,105,272,99,10,1
36:51.5,18469883442,8e1406f2734094a741aad19ff614b8f6dae3d901d56adbed764ea930359387b7,1099564097611,278949,common,480,273,99,10,1
7/09/2021 7:36,18469885526,adc0c206971e94844832d50d7cc705145e5f5c8a5b0c8500ec99dd24e2e9e2f4,1099564097803,278949,common,635,274,99,10,1
7/09/2021 7:36,18469885770,bdc743ef75e8c64ac78009953cd2c900767e3f828bff53b8df4bd8ddcf655c96,1099564097172,278949,common,48,275,99,10,1
36:56.5,18469892964,c4e4f2a00ab1029642f03755e2083870db992e85a470896aad4619515bd61c42,1099564097288,278949,common,161,276,99,10,1
7/09/2021 7:37,18469900809,03e56392013140a509a75c466b706954f82f45b7b8aaa259afd269e61d0d051c,1099564097452,278949,common,323,277,99,10,1
7/09/2021 7:37,18469902074,096acc1f7d5b710ab8d8f74f38cc9e49c21d11800d369561a3fb71e99cc0d175,1099564097873,278949,common,702,278,99,10,1
7/09/2021 7:37,18469905594,edd3d9fbf42ff4edaaa0398ed4d16be2123f3ceab7d8f43e9ef9e110ed4c0737,1099564097951,278949,common,780,279,99,10,1
37:04.5,18469906251,e66c34cbd5d3bfdb7a6f781f04cad247c607be48f1653349f8271451858f7cdd,1099564097331,278949,common,204,280,99,10,1
7/09/2021 7:37,18469908687,e8db9c962317c095908257248f66d4154c8490deb0795d0fc9388523bc6dd1f1,1099564097208,278949,common,84,281,99,10,1
37:08.5,18469910380,51ef140a6100bd8d026676e3628d828c103f6301ec5b4e43776f247e8152a371,1099564097842,278949,common,674,282,99,10,1
37:11.5,18469913938,c5977c38aeb6bc3f437c5138b9f61e23e6f92b6d700d1c28f7f7eb2580d19df9,1099564097522,278949,common,393,283,99,10,1
37:11.5,18469914029,ab2df52db2a8f4b047bcf4574d9f5fea4d8dd0602bd66b5baf6a07bf9bc34345,1099564097270,278949,common,143,284,99,10,1
37:11.5,18469914149,d50d6fae92f1b28bc3b9073303219e91d11affee62437a0c6795ee28ed3b2823,1099564097462,278949,common,333,285,99,10,1
7/09/2021 7:37,18469916109,e77a97bd22c1b0d7c9be7776d8126bab22b0afb5368cefdf36de77b3638bb653,1099564097942,278949,common,771,286,99,10,1
37:13.5,18469916830,4e96036b02d0717244542d9a0d649da5800bd8b204b6e029683cbe4ea84b20f7,1099564097812,278949,common,644,287,99,10,1
7/09/2021 7:37,18469920288,cd44022609824f7e1499ce2c2917042c6720cff9480b23e933f23c21098a544d,1099564097956,278949,common,785,288,99,10,1
7/09/2021 7:37,18469922493,4d855307962dc9715dc5a6e0d371679d65402022dfec361d9ae240101bf9e040,1099564097471,278949,common,342,289,99,10,1
37:20.5,18469926324,f28ed6667ad84cf9617e6d73a25e1aa42295f17aa0bdf275cdad3ccfdc517aaa,1099564097572,278949,common,441,290,99,10,1
7/09/2021 7:37,18469929893,1f64699b4bfe12d037994571c175c89dac607b1024d112f591ff5b6441f2567b,1099564097235,278949,common,108,291,99,10,1
7/09/2021 7:37,18469932970,ffb777bff7b641dd49593672abb0669b6f535b109a023b6ec54d02dc82a01683,1099564097327,278949,common,200,292,99,10,1
37:26.5,18469935551,6eb94df82fac026ac9cbe76476805cdf7e47198e3b10b103706e8df02a4ca0c1,1099564097626,278949,common,495,293,99,10,1
7/09/2021 7:37,18469938992,0a90ae700601664f8bffdad59cedd84db73e77776cedaab36dbc7d106869613b,1099564097369,278949,common,242,294,99,10,1
7/09/2021 7:37,18469941903,7f325c6e6187ded0298fa791b9cf0b3bc35683f28c5dc390b5242cfd6513a61a,1099564097300,278949,common,173,295,99,10,1
7/09/2021 7:37,18469942522,40f25ac038b67d27adcb30f5977e7461daf5b2afba2e95ab7c675d45986a8ef6,1099564097789,278949,common,621,296,99,10,1
37:31.5,18469945455,0e956105ee0aa9d69993c4965eaae3d058ada172d2f79cc987721c5c2e4528bb,1099564097829,278949,common,661,297,99,10,1
7/09/2021 7:37,18469954307,7f194b270462ad01a51feaad5a88a211848f086869ddf301d5db7b0ea46dbf70,1099564097669,278949,common,501,298,99,10,1
37:36.5,18469954936,ed1129119020ac2d72a8b47699cb9df98b439b89ca0a94558ad6e94b59a343c8,1099564097405,278949,common,278,299,99,10,1
7/09/2021 7:37,18469961826,7fd69cb11d0df745e0e03ea03cb589aaac5ec86d7671891daf1273213e6f8a6f,1099564098093,278949,common,920,300,99,10,1
7/09/2021 7:37,18469963355,b6f38304b5c4a98e3fba91b3b09972fbf70b8aff2b542fa7a5c90506a810ccd5,1099564098122,278949,common,949,301,99,10,1
7/09/2021 7:37,18469972453,6079ef5ee568478930ab857593cf67f0379a058df653d95c80f86cafa8ea78e5,1099564098054,278949,common,883,302,99,10,1
37:46.5,18469974692,316c6c08a16abe147107c697669655b05431563004c23067ef4333c2de27aeb5,1099564098032,278949,common,861,303,99,10,1
37:47.5,18469976579,13dc15bdb3d0d21a587cc11f59e1430c777365dd06981280a4a86559c3214671,1099564098048,278949,common,877,304,99,10,1
7/09/2021 7:37,18469981866,9d390eaf882235a9a7a64db451cffaeef1622326a4f2a7dc5be7b8ab10001ebb,1099564098044,278949,common,873,305,99,10,1
37:54.5,18469986321,f8b84c0a9391491fee8b0b38b96620e5ba10ddb1c976e814f1499e7a6c776961,1099564097707,278949,common,539,306,99,10,1
7/09/2021 7:37,18469988672,16d346c92617531704823eab8387446d3dc11fb53c0bdd4ca6726be907ed6770,1099564097920,278949,common,749,307,99,10,1
38:00.5,18469996358,3a983444185752e3691a7bb794f891033ef252141ee75bc222f8b464fc615810,1099564097361,278949,common,234,308,99,10,1
7/09/2021 7:38,18469998546,6970fbec23724f969016f5fdac4c8a2869b917b3cf2d89b0a279a3c235339b20,1099564098009,278949,common,838,309,99,10,1
38:03.5,18470000993,64089c46ea404f429a4188c236b7a9d2506ca067368cddc8b9b9891325505245,1099564097537,278949,common,406,310,99,10,1
38:05.5,18470003921,284f1748636afec03b0a1a8d5ca3bdc6526f5ddd07a52d4ee6fad26a88a5e221,1099564097929,278949,common,758,311,99,10,1
7/09/2021 7:38,18470011342,29eb8adbb5efc89f0650065021a0dd8d9309068d3d21e1988b9d53d2e97f7be1,1099564098066,278949,common,895,312,99,10,1
7/09/2021 7:38,18470015689,3eb82cd626d9406c95641bb6c20b4f1186ab990bc512a854619fcded49146ff4,1099564098127,278949,common,954,313,99,10,1
38:21.5,18470031350,2ee5b9b669d3d1ac99b88c07998aa10b9d4dce81fd00f9aa886fd5b15ded4f78,1099564097136,278949,common,12,314,99,10,1
38:23.5,18470033509,66bb808dad9a4a29ff582a73e80a286c3fda5032e4801206cad3133e89a5ac49,1099564097469,278949,common,340,315,99,10,1
38:24.5,18470034963,0ce4e3cc3394fe80f357870b9b20c7548ea2996c19da12e03d1343e3b76ffece,1099564097782,278949,common,614,316,99,10,1
38:25.5,18470036151,00be4552aca1a372494fabeda7fbb42433e70e5e7830c426fdf28cd83a39f223,1099564097706,278949,common,538,317,99,10,1
7/09/2021 7:38,18470044551,479f4bec878d4c8861bbaeba77da7846bd67ffebc6352fcfe4e5b02c1102767b,1099564097703,278949,common,535,318,99,10,1
7/09/2021 7:38,18470046350,124b3021d751d6841a104cf655ea778ba94ec995194a93e4e7d653ed490cf7a7,1099564097905,278949,common,734,319,99,10,1
38:37.5,18470053019,29cec7fcc1b4b0f15a5bbd7e601745f4666f6deef7d9aeea78277aad7599dcad,1099564097916,278949,common,745,320,99,10,1
7/09/2021 7:38,18470059042,3ad5cde3ad50c243f15d486c439b0ec58901de743928b0bcd29d12dde55d9362,1099564098105,278949,common,932,321,99,10,1
7/09/2021 7:38,18470061452,46fee5b5daaa319fdef662920396a1fa8b36ea18fd1d3c648b020fdc0f11bb01,1099564097345,278949,common,218,322,99,10,1
38:42.5,18470061905,4447730c1c1d6074a82cba5c02b02e039a6871808a2a8d5c173b7072a5e4f7c6,1099564097781,278949,common,613,323,99,10,1
7/09/2021 7:38,18470066930,a386bb2bf97d6044acf1ab61024b9a347054cee3977cf530750ced05ea0eb47e,1099564097217,278949,common,93,324,99,10,1
38:47.5,18470071177,9f03fbb9248ceb00b5076b1297689f2ebc7cbc96be70955e96c4ca6225247b43,1099564097835,278949,common,667,325,99,10,1
38:48.5,18470073973,a8a4120987c08fe45d3b13ae9238172b67e69fd525326f0271f9c8715e4d1bc2,1099564097746,278949,common,578,326,99,10,1
7/09/2021 7:38,18470080628,3960f4452dd4dcc67a1af1c21db15fb3828e9817b151c83bef558cd3da5a3f54,1099564097236,278949,common,109,327,99,10,1
7/09/2021 7:38,18470080679,1cd42a7ae5a78a6c9078e4b1eb9373f3636c106fd2015fd24cfa4415db3444df,1099564097233,278949,common,106,328,99,10,1
39:00.5,18470093833,a7494cb454588270fe2d28ac28db2fe13ddab223c25c0104e55b0a42f047835d,1099564097134,278949,common,10,329,99,10,1
39:01.5,18470095153,d4a1eff57b4b93db22cf901a3b5f88cb59d632a2c08fdb28ba2f6f1a20a402bb,1099564097696,278949,common,528,330,99,10,1
7/09/2021 7:39,18470095794,1743dcc7b2fceef52cfd0e5681a458181b1af27b9c3af15cf4247a4e148b7fd3,1099564097415,278949,common,288,331,99,10,1
39:10.5,18470108432,c205602c2e5bd408e0d9c3b7723cceb2087a3fe3c4b0909948aa7fe168b2f43d,1099564097779,278949,common,611,332,99,10,1
39:19.5,18470124520,e2ef110de3c6c0495f8268f2a94da747256197c1cd04342dc38fbdb152335c50,1099564097491,278949,common,362,333,99,10,1
39:22.5,18470127857,6ed64567b966eb11cb1215b36827dc4360e3022c0544e0a7878f740468e717b3,1099564098158,278949,common,985,334,99,10,1
7/09/2021 7:39,18470135593,00e479efaf2640afaf2a888a26d030b8424e8960767fa5a72d2a7fda1fd3348b,1099564097219,278949,common,95,335,99,10,1
39:33.5,18470142877,a52fb337378eb37fb26b65a6b40f86f07e384c05c87807926e798134c899b148,1099564097448,278949,common,319,336,99,10,1
39:36.5,18470147271,932d1ef0e3a3ae612f1ed8984ffd4a0f07a0f6c05cdfbafbeee98c07d89b5189,1099564098005,278949,common,834,337,99,10,1
39:36.5,18470147334,30f59ccc9b0639813b042e200c153af3c15bb48e8285c3b119d810abcbe75a5a,1099564098068,278949,common,897,338,99,10,1
7/09/2021 7:39,18470151232,53e12287da2a0fed5e84f66b056b9f6da16ab6a1605e0579164d473a345fefd8,1099564097722,278949,common,554,339,99,10,1
7/09/2021 7:39,18470156112,e82ecb6a4215b3958fa055f0bf9a7e4bf54d9ab1e06fbef4da3c6ff6e2c9e46c,1099564097889,278949,common,718,340,99,10,1
